line_item_id,invoice_id,description,timekeeper_name,timekeeper_title,hours,rate,amount,is_flagged
21,3,Research - Patent Filing,Bob Smith,Paralegal,5.28406974969056,180.0,951.1325549443008,False
22,3,Client Meeting - Patent Filing,Jane Johnson,Senior Associate,5.170129576417043,360.0,1861.2466475101355,False
23,4,Drafting - Contract Review,John Smith,Senior Associate,7.853984916037927,480.0,3769.912759698205,False
24,4,Court Appearance - Contract Review,John Williams,Paralegal,6.21192378129009,240.0,1490.8617075096215,False
25,4,Client Meeting - Contract Review,John Williams,Partner,5.175787495764393,600.0,3105.4724974586356,False
26,4,Client Meeting - Contract Review,John Smith,Partner,7.2601369453817215,600.0,4356.082167229033,False
27,4,Document Review - Contract Review,Alice Johnson,Partner,3.6590434008135118,600.0,2195.426040488107,False
28,4,Court Appearance - Contract Review,Bob Brown,Partner,3.8239842961163477,600.0,2294.3905776698084,False
29,4,Document Review - Contract Review,Jane Smith,Paralegal,2.280761768473261,240.0,547.3828244335826,False
30,4,Document Review - Contract Review,Alice Brown,Partner,0.8709086255594043,600.0,522.5451753356426,False
31,4,Research - Contract Review,John Johnson,Partner,2.7403673346243105,600.0,1644.2204007745863,False
32,5,Client Meeting - Patent Filing,Alice Williams,Paralegal,7.685179343649553,220.0,1690.7394556029017,False
33,5,Court Appearance - Patent Filing,Bob Brown,Paralegal,3.0172151770439273,220.0,663.787338949664,False
34,5,Research - Patent Filing,John Brown,Associate,6.284927605399448,330.0,2074.026109781818,False
35,5,Court Appearance - Patent Filing,John Johnson,Paralegal,6.079829082013565,220.0,1337.5623980429843,False
36,6,Drafting - Litigation,John Smith,Associate,1.0535996684938205,300.0,316.07990054814616,False
37,6,Court Appearance - Litigation,Bob Johnson,Paralegal,5.424579463221743,200.0,1084.9158926443486,False
38,6,Research - Litigation,John Williams,Associate,4.573386171665907,300.0,1372.0158514997722,False
39,6,Court Appearance - Litigation,Bob Williams,Senior Associate,3.220206472477839,400.0,1288.0825889911357,False
40,6,Drafting - Litigation,Jane Johnson,Associate,2.6487929348942196,300.0,794.6378804682658,False
41,6,Drafting - Litigation,Jane Smith,Partner,6.375851162843845,500.0,3187.9255814219223,False
42,7,Document Review - Regulatory Compliance,Alice Smith,Associate,6.322091919705865,270.0,1706.9648183205834,False
43,7,Court Appearance - Regulatory Compliance,Jane Brown,Associate,3.805489855351137,270.0,1027.482260944807,False
44,7,Court Appearance - Regulatory Compliance,John Smith,Associate,6.605045398271914,270.0,1783.3622575334166,False
45,7,Research - Regulatory Compliance,Jane Brown,Senior Associate,6.407592442879555,360.0,2306.73327943664,False
46,7,Drafting - Regulatory Compliance,John Johnson,Partner,3.743621986410769,450.0,1684.629893884846,False
47,8,Court Appearance - Litigation,Alice Johnson,Partner,1.8543632007212982,550.0,1019.899760396714,False
48,8,Research - Litigation,Alice Brown,Paralegal,4.290436389148107,220.0,943.8960056125836,False
49,8,Court Appearance - Litigation,Jane Johnson,Senior Associate,45.849907676189574,440.0,20173.959377523413,True
50,8,Document Review - Litigation,Alice Smith,Senior Associate,2.0940007089209436,440.0,921.3603119252152,False
51,8,Client Meeting - Litigation,Jane Williams,Partner,6.98869972100237,550.0,3843.7848465513034,False
52,8,Research - Litigation,Bob Johnson,Paralegal,1.167817127934778,220.0,256.9197681456512,False
53,9,Research - Contract Review,Jane Johnson,Partner,6.182393493117158,400.0,2472.9573972468634,False
54,9,Document Review - Contract Review,Alice Johnson,Associate,32.43014727757898,240.0,7783.235346618956,True
55,9,Research - Contract Review,Jane Brown,Associate,5.661524464614545,240.0,1358.7658715074908,False
56,9,Document Review - Contract Review,Bob Smith,Associate,6.073595358642677,240.0,1457.6628860742426,False
57,9,Client Meeting - Contract Review,Jane Brown,Paralegal,21.07911678403009,160.0,3372.6586854448146,True
58,10,Court Appearance - Regulatory Compliance,John Williams,Paralegal,7.616426084855203,160.0,1218.6281735768325,False
59,10,Client Meeting - Regulatory Compliance,Alice Smith,Partner,1.7484322177228055,400.0,699.3728870891222,False
60,10,Drafting - Regulatory Compliance,Bob Smith,Paralegal,7.311784577283198,160.0,1169.8855323653117,False
61,10,Drafting - Regulatory Compliance,Bob Johnson,Associate,2.146482234746016,240.0,515.1557363390439,False
62,10,Research - Regulatory Compliance,Alice Johnson,Senior Associate,2.419072852128953,320.0,774.1033126812649,False
63,10,Research - Regulatory Compliance,Jane Johnson,Senior Associate,7.493094834431824,320.0,2397.7903470181836,False
64,10,Court Appearance - Regulatory Compliance,John Johnson,Associate,1.9410393684808116,240.0,465.8494484353948,False
65,10,Document Review - Regulatory Compliance,Bob Johnson,Partner,2.341449374871888,400.0,936.5797499487552,False
66,10,Client Meeting - Regulatory Compliance,Alice Johnson,Partner,1.048645137187328,400.0,419.4580548749312,False
67,10,Drafting - Regulatory Compliance,Alice Johnson,Associate,4.607179080663642,240.0,1105.7229793592742,False
68,11,Research - Contract Review,Alice Brown,Associate,5.523298424568947,360.0,1988.3874328448208,False
69,11,Court Appearance - Contract Review,Jane Smith,Partner,5.324304381160205,600.0,3194.5826286961233,False
70,11,Document Review - Contract Review,John Brown,Senior Associate,7.670440744631932,480.0,3681.8115574233275,False
71,11,Drafting - Contract Review,Alice Smith,Associate,7.936555214381317,360.0,2857.159877177274,False
72,11,Court Appearance - Contract Review,Jane Smith,Paralegal,6.398767482427199,240.0,1535.7041957825277,False
73,11,Research - Contract Review,Jane Williams,Paralegal,6.047758469308199,240.0,1451.4620326339677,False
74,11,Court Appearance - Contract Review,Bob Williams,Paralegal,5.665031399342735,240.0,1359.6075358422563,False
75,11,Research - Contract Review,John Williams,Paralegal,1.3099925339703828,240.0,314.39820815289187,False
76,11,Research - Contract Review,Bob Smith,Associate,5.739408695063503,360.0,2066.187130222861,False
77,12,Drafting - Contract Review,Jane Johnson,Partner,0.9690813161064258,400.0,387.63252644257034,False
78,12,Drafting - Contract Review,Alice Brown,Associate,2.8455799434833313,240.0,682.9391864359995,False
79,12,Research - Contract Review,John Smith,Paralegal,0.5583017639050085,160.0,89.32828222480137,False
80,12,Research - Contract Review,John Smith,Paralegal,3.924586606455597,160.0,627.9338570328955,False
81,12,Court Appearance - Contract Review,Alice Brown,Paralegal,5.792006541626437,160.0,926.7210466602298,False
82,12,Court Appearance - Contract Review,Bob Williams,Partner,7.436954666912862,400.0,2974.781866765145,False
83,13,Client Meeting - Regulatory Compliance,Bob Johnson,Partner,4.562483457852318,600.0,2737.4900747113907,False
84,13,Research - Regulatory Compliance,John Smith,Associate,3.1448230850599534,360.0,1132.1363106215833,False
85,13,Document Review - Regulatory Compliance,Jane Johnson,Senior Associate,6.388714530485324,480.0,3066.5829746329555,False
86,13,Research - Regulatory Compliance,Jane Smith,Partner,2.8577652505754694,600.0,1714.6591503452817,False
87,14,Research - Regulatory Compliance,John Johnson,Paralegal,3.1460935152777716,200.0,629.2187030555543,False
88,14,Research - Regulatory Compliance,Alice Smith,Partner,0.8258332200950333,500.0,412.91661004751666,False
89,14,Client Meeting - Regulatory Compliance,Bob Williams,Paralegal,5.788178982787434,200.0,1157.6357965574869,False
90,14,Client Meeting - Regulatory Compliance,Alice Brown,Associate,1.4802642546453744,300.0,444.0792763936123,False
91,14,Court Appearance - Regulatory Compliance,Alice Smith,Partner,5.313265662121966,500.0,2656.632831060983,False
92,14,Research - Regulatory Compliance,John Smith,Senior Associate,0.7387739446519141,400.0,295.50957786076566,False
93,14,Research - Regulatory Compliance,John Brown,Associate,2.0225052063698543,300.0,606.7515619109563,False
94,14,Research - Regulatory Compliance,Jane Johnson,Senior Associate,3.9165324607765166,400.0,1566.6129843106066,False
95,15,Research - Litigation,Alice Williams,Paralegal,38.24824396141046,160.0,6119.719033825673,True
96,15,Research - Litigation,John Johnson,Associate,6.820895035708887,240.0,1637.0148085701328,False
97,15,Document Review - Litigation,Bob Brown,Senior Associate,6.578045038414102,320.0,2104.9744122925126,False
98,16,Drafting - Patent Filing,John Smith,Associate,1.0033232912077599,330.0,331.0966860985608,False
99,16,Court Appearance - Patent Filing,Jane Brown,Paralegal,3.9580496475732465,220.0,870.7709224661143,False
100,16,Document Review - Patent Filing,Jane Brown,Senior Associate,33.35815454734297,440.0,14677.588000830907,True
101,16,Document Review - Patent Filing,Alice Brown,Senior Associate,0.83051114332659,440.0,365.4249030636996,False
102,17,Client Meeting - Regulatory Compliance,Jane Brown,Senior Associate,2.3086624725161564,400.0,923.4649890064626,False
103,17,Court Appearance - Regulatory Compliance,Alice Brown,Senior Associate,30.517151206603074,400.0,12206.86048264123,True
104,17,Drafting - Regulatory Compliance,Bob Smith,Paralegal,3.319237805243498,200.0,663.8475610486996,False
105,17,Court Appearance - Regulatory Compliance,Bob Brown,Associate,2.325398254910752,300.0,697.6194764732256,False
106,17,Court Appearance - Regulatory Compliance,Bob Brown,Paralegal,5.9024339375545996,200.0,1180.4867875109198,False
107,17,Drafting - Regulatory Compliance,Jane Williams,Senior Associate,33.56294990251144,400.0,13425.179961004576,True
108,18,Court Appearance - Contract Review,Alice Williams,Associate,7.723622480415017,330.0,2548.7954185369554,False
109,18,Research - Contract Review,Alice Brown,Partner,3.936589762390352,550.0,2165.1243693146935,False
110,18,Court Appearance - Contract Review,Jane Johnson,Partner,4.0019255809156125,550.0,2201.0590695035867,False
111,19,Document Review - Patent Filing,Bob Brown,Associate,4.366726374749002,330.0,1441.0197036671707,False
112,19,Client Meeting - Patent Filing,John Williams,Associate,5.965434246780719,330.0,1968.5933014376371,False
113,19,Drafting - Patent Filing,Jane Smith,Paralegal,6.122429479375239,220.0,1346.9344854625526,False
114,19,Research - Patent Filing,Jane Williams,Associate,6.412234041845621,330.0,2116.037233809055,False
115,20,Document Review - M&A,Alice Smith,Paralegal,3.608245015246122,240.0,865.9788036590693,False
116,20,Client Meeting - M&A,Jane Williams,Associate,2.513287860431327,360.0,904.7836297552777,False
117,20,Court Appearance - M&A,Bob Smith,Partner,3.0743380113872445,600.0,1844.6028068323467,False
118,20,Court Appearance - M&A,Bob Smith,Senior Associate,5.789479961908278,480.0,2778.9503817159734,False
119,20,Drafting - M&A,Alice Smith,Senior Associate,5.85007786611677,480.0,2808.0373757360494,False
120,20,Court Appearance - M&A,John Johnson,Associate,6.117536267229204,360.0,2202.3130562025135,False
121,20,Client Meeting - M&A,Alice Johnson,Associate,29.434517572414222,360.0,10596.42632606912,True
122,20,Court Appearance - M&A,Jane Smith,Senior Associate,24.74484249463904,480.0,11877.52439742674,True
123,20,Research - M&A,Bob Williams,Partner,2.0657544484706785,600.0,1239.452669082407,False
124,20,Research - M&A,John Johnson,Partner,4.8345189529254755,600.0,2900.711371755285,False
125,21,Drafting - Litigation,Jane Smith,Paralegal,7.191112706944648,200.0,1438.2225413889296,False
126,21,Research - Litigation,Jane Smith,Associate,7.190600067742729,300.0,2157.1800203228186,False
127,21,Court Appearance - Litigation,Alice Williams,Paralegal,5.140058666255769,200.0,1028.0117332511536,False
128,21,Research - Litigation,Jane Brown,Partner,7.146643883697017,500.0,3573.3219418485087,False
129,21,Drafting - Litigation,John Smith,Paralegal,20.78768518150245,200.0,4157.53703630049,True
130,22,Drafting - Contract Review,Alice Williams,Associate,5.662015600679088,240.0,1358.8837441629812,False
131,22,Client Meeting - Contract Review,Jane Brown,Partner,3.1905842483273186,400.0,1276.2336993309275,False
132,22,Court Appearance - Contract Review,Jane Brown,Associate,2.7503939452492445,240.0,660.0945468598187,False
133,22,Drafting - Contract Review,John Williams,Partner,6.8958361030879285,400.0,2758.334441235171,False
134,22,Court Appearance - Contract Review,Jane Smith,Partner,5.718722307617625,400.0,2287.48892304705,False
135,22,Court Appearance - Contract Review,John Smith,Paralegal,5.9576108680862125,160.0,953.217738893794,False
136,22,Document Review - Contract Review,Bob Smith,Associate,1.8186898036849828,240.0,436.4855528843959,False
137,22,Drafting - Contract Review,John Williams,Senior Associate,1.5657057850141567,320.0,501.0258512045301,False
138,22,Drafting - Contract Review,Bob Smith,Associate,4.351491421521278,240.0,1044.3579411651067,False
139,23,Client Meeting - Regulatory Compliance,John Smith,Paralegal,3.1001737392160655,200.0,620.0347478432132,False
140,23,Drafting - Regulatory Compliance,Jane Williams,Associate,2.9237938236687175,300.0,877.1381471006152,False
141,23,Research - Regulatory Compliance,Bob Smith,Senior Associate,36.89761325504449,400.0,14759.045302017796,True
142,23,Court Appearance - Regulatory Compliance,Alice Williams,Senior Associate,7.117255461826844,400.0,2846.9021847307376,False
143,23,Court Appearance - Regulatory Compliance,Alice Williams,Paralegal,3.802914479056885,200.0,760.582895811377,False
144,23,Document Review - Regulatory Compliance,Bob Johnson,Senior Associate,7.014576352000146,400.0,2805.8305408000583,False
145,24,Drafting - M&A,Jane Johnson,Partner,7.193408924630117,500.0,3596.7044623150587,False
146,24,Client Meeting - M&A,Alice Johnson,Senior Associate,1.7487179164617763,400.0,699.4871665847105,False
147,24,Drafting - M&A,Jane Williams,Associate,1.8020186343335993,300.0,540.6055903000798,False
148,24,Court Appearance - M&A,Bob Johnson,Partner,5.764000600805551,500.0,2882.000300402776,False
149,24,Document Review - M&A,Alice Brown,Associate,0.7883253988948908,300.0,236.49761966846725,False
150,24,Research - M&A,Jane Williams,Senior Associate,3.291223710169864,400.0,1316.4894840679456,False
151,24,Research - M&A,Bob Johnson,Associate,3.715586200297193,300.0,1114.6758600891578,False
152,25,Court Appearance - Regulatory Compliance,John Williams,Associate,3.9760089989653182,360.0,1431.3632396275145,False
153,25,Research - Regulatory Compliance,Jane Brown,Paralegal,3.0813290540346756,240.0,739.5189729683221,False
154,25,Document Review - Regulatory Compliance,Bob Johnson,Associate,5.599708699126646,360.0,2015.8951316855926,False
155,25,Client Meeting - Regulatory Compliance,John Brown,Paralegal,1.0918825554108085,240.0,262.051813298594,False
156,25,Court Appearance - Regulatory Compliance,Alice Johnson,Senior Associate,3.9338102908528008,480.0,1888.2289396093443,False
157,25,Document Review - Regulatory Compliance,Alice Williams,Partner,4.1829554899561465,600.0,2509.773293973688,False
158,25,Client Meeting - Regulatory Compliance,John Brown,Senior Associate,2.224588795661921,480.0,1067.802621917722,False
159,25,Client Meeting - Regulatory Compliance,John Williams,Partner,0.913664996453616,600.0,548.1989978721696,False
160,25,Drafting - Regulatory Compliance,Alice Brown,Partner,7.418543005154912,600.0,4451.125803092947,False
161,26,Research - Regulatory Compliance,John Johnson,Partner,3.0614596430958967,400.0,1224.5838572383586,False
162,26,Drafting - Regulatory Compliance,Alice Brown,Senior Associate,7.010969885859002,320.0,2243.5103634748807,False
163,26,Client Meeting - Regulatory Compliance,Bob Smith,Associate,5.251685466483538,240.0,1260.4045119560492,False
164,26,Court Appearance - Regulatory Compliance,Jane Brown,Paralegal,35.66087041019357,160.0,5705.739265630971,True
165,26,Client Meeting - Regulatory Compliance,Bob Brown,Associate,1.4818514523717554,240.0,355.6443485692213,False
166,26,Client Meeting - Regulatory Compliance,Bob Johnson,Partner,6.565226368810965,400.0,2626.090547524386,False
167,26,Drafting - Regulatory Compliance,Alice Smith,Senior Associate,4.2235213307224155,320.0,1351.526825831173,False
168,26,Court Appearance - Regulatory Compliance,Alice Johnson,Senior Associate,7.605558773716733,320.0,2433.7788075893545,False
169,27,Client Meeting - M&A,Bob Smith,Associate,1.2468198313357741,270.0,336.641354460659,False
170,27,Drafting - M&A,John Smith,Paralegal,6.998454820531031,180.0,1259.7218676955856,False
171,27,Client Meeting - M&A,Jane Brown,Associate,2.7565263070922152,270.0,744.2621029148982,False
172,27,Research - M&A,Bob Brown,Partner,5.606027426698122,450.0,2522.712342014155,False
173,27,Drafting - M&A,Bob Williams,Senior Associate,4.510159977037794,360.0,1623.6575917336056,False
174,27,Research - M&A,Alice Smith,Senior Associate,1.4688842718922182,360.0,528.7983378811986,False
175,28,Document Review - Litigation,Jane Brown,Paralegal,1.356807381128351,180.0,244.22532860310318,False
176,28,Research - Litigation,Jane Brown,Paralegal,2.7820925523131343,180.0,500.77665941636417,False
177,28,Document Review - Litigation,John Williams,Associate,6.900655431736253,270.0,1863.1769665687884,False
178,28,Court Appearance - Litigation,Alice Johnson,Partner,6.8134984348090954,450.0,3066.074295664093,False
179,28,Drafting - Litigation,Alice Johnson,Partner,6.693059321908189,450.0,3011.876694858685,False
180,28,Client Meeting - Litigation,Alice Smith,Paralegal,7.199708649896903,180.0,1295.9475569814424,False
181,29,Client Meeting - Litigation,Bob Johnson,Senior Associate,5.562935769028101,480.0,2670.2091691334886,False
182,29,Client Meeting - Litigation,Bob Williams,Senior Associate,7.084315780623317,480.0,3400.4715746991924,False
183,29,Client Meeting - Litigation,Alice Smith,Partner,6.698341804787351,600.0,4019.00508287241,False
184,29,Document Review - Litigation,John Williams,Partner,7.550451006346515,600.0,4530.270603807909,False
185,29,Client Meeting - Litigation,John Williams,Associate,3.910605478994922,360.0,1407.8179724381719,False
186,29,Client Meeting - Litigation,Bob Brown,Associate,1.5423000803724816,360.0,555.2280289340933,False
187,29,Research - Litigation,Bob Brown,Senior Associate,0.7939282812927979,480.0,381.085575020543,False
188,29,Court Appearance - Litigation,Alice Johnson,Associate,3.1430235054008784,360.0,1131.4884619443162,False
189,30,Client Meeting - Regulatory Compliance,Bob Johnson,Partner,6.037266415046812,600.0,3622.359849028087,False
190,30,Document Review - Regulatory Compliance,Jane Johnson,Partner,4.484667784789343,600.0,2690.8006708736057,False
191,30,Research - Regulatory Compliance,Alice Smith,Associate,6.688680219546451,360.0,2407.9248790367224,False
192,30,Court Appearance - Regulatory Compliance,John Williams,Paralegal,3.1646220734426374,240.0,759.509297626233,False
193,30,Client Meeting - Regulatory Compliance,Alice Johnson,Associate,2.9486179486474557,360.0,1061.502461513084,False
194,31,Court Appearance - Contract Review,Alice Brown,Senior Associate,6.373357192786944,320.0,2039.4743016918221,False
195,31,Document Review - Contract Review,John Johnson,Senior Associate,1.139048909246843,320.0,364.49565095898976,False
196,31,Client Meeting - Contract Review,Alice Williams,Partner,2.70443314863908,400.0,1081.7732594556321,False
197,31,Client Meeting - Contract Review,Jane Johnson,Partner,2.6751519596806115,400.0,1070.0607838722447,False
198,31,Document Review - Contract Review,Bob Smith,Associate,2.881532363783766,240.0,691.5677673081038,False
199,31,Research - Contract Review,John Johnson,Partner,6.418080144061744,400.0,2567.2320576246975,False
200,31,Court Appearance - Contract Review,Alice Johnson,Partner,1.5124308853791295,400.0,604.9723541516518,False
201,31,Document Review - Contract Review,Jane Williams,Partner,6.211150402359055,400.0,2484.460160943622,False
202,31,Document Review - Contract Review,Alice Johnson,Senior Associate,4.624072327463199,320.0,1479.7031447882237,False
203,32,Drafting - Litigation,Jane Smith,Paralegal,7.387641199183834,180.0,1329.7754158530902,False
204,32,Drafting - Litigation,Jane Smith,Partner,0.8000462718189184,450.0,360.0208223185133,False
205,32,Drafting - Litigation,Bob Johnson,Partner,6.6393312006937135,450.0,2987.6990403121713,False
206,32,Research - Litigation,John Brown,Partner,7.0727384994298115,450.0,3182.732324743415,False
207,32,Client Meeting - Litigation,Jane Brown,Senior Associate,2.5298529543261408,360.0,910.7470635574107,False
208,32,Research - Litigation,Jane Johnson,Associate,4.9861690690061655,270.0,1346.2656486316646,False
209,32,Client Meeting - Litigation,John Brown,Senior Associate,0.7152839715543126,360.0,257.5022297595525,False
210,32,Research - Litigation,John Williams,Paralegal,4.412402057618979,180.0,794.2323703714162,False
211,33,Document Review - Patent Filing,John Johnson,Associate,5.571348703368941,300.0,1671.4046110106824,False
212,33,Client Meeting - Patent Filing,John Brown,Paralegal,2.9366512670973113,200.0,587.3302534194622,False
213,33,Court Appearance - Patent Filing,Jane Brown,Partner,7.339373880222738,500.0,3669.686940111369,False
214,33,Document Review - Patent Filing,Jane Smith,Paralegal,0.7742986072888662,200.0,154.85972145777325,False
215,33,Document Review - Patent Filing,Bob Williams,Paralegal,3.6338307517426998,200.0,726.7661503485399,False
216,33,Document Review - Patent Filing,Bob Johnson,Partner,6.9873361549224695,500.0,3493.6680774612346,False
217,33,Research - Patent Filing,Alice Williams,Partner,6.268175985060676,500.0,3134.087992530338,False
218,34,Court Appearance - M&A,Alice Williams,Senior Associate,2.9866508662192506,320.0,955.7282771901602,False
219,34,Client Meeting - M&A,John Smith,Partner,4.880788703598924,400.0,1952.3154814395696,False
220,34,Research - M&A,Jane Smith,Senior Associate,0.7013458937111762,320.0,224.43068598757637,False
221,34,Court Appearance - M&A,John Williams,Senior Associate,6.556190981645667,320.0,2097.9811141266136,False
222,34,Research - M&A,Alice Williams,Paralegal,6.958442313227456,160.0,1113.350770116393,False
223,34,Research - M&A,Alice Johnson,Associate,7.017844932873562,240.0,1684.2827838896549,False
224,34,Drafting - M&A,Jane Williams,Senior Associate,6.031665329610898,320.0,1930.1329054754874,False
225,34,Drafting - M&A,Jane Brown,Senior Associate,7.482487964408766,320.0,2394.396148610805,False
226,35,Court Appearance - Litigation,Jane Smith,Senior Associate,3.3222843420473107,320.0,1063.1309894551393,False
227,35,Document Review - Litigation,Alice Smith,Associate,5.8699052476903955,240.0,1408.7772594456949,False
228,35,Client Meeting - Litigation,John Williams,Senior Associate,4.2983343142926795,320.0,1375.4669805736576,False
229,35,Court Appearance - Litigation,Alice Johnson,Senior Associate,1.160647473996253,320.0,371.4071916788009,False
230,35,Document Review - Litigation,Alice Johnson,Associate,2.959423506614181,240.0,710.2616415874035,False
231,35,Drafting - Litigation,Jane Johnson,Senior Associate,6.546147222510101,320.0,2094.7671112032326,False
232,35,Document Review - Litigation,Bob Johnson,Senior Associate,1.2862786563331272,320.0,411.60917002660074,False
233,36,Drafting - Patent Filing,Bob Williams,Associate,6.063127829953208,330.0,2000.8321838845586,False
234,36,Drafting - Patent Filing,Jane Williams,Senior Associate,7.051175037477121,440.0,3102.517016489933,False
235,36,Client Meeting - Patent Filing,Bob Smith,Paralegal,5.904614019618455,220.0,1299.01508431606,False
236,36,Drafting - Patent Filing,Bob Brown,Associate,3.4854057349535865,330.0,1150.1838925346835,False
237,36,Research - Patent Filing,Alice Brown,Senior Associate,2.16352641843059,440.0,951.9516241094595,False
238,37,Court Appearance - Regulatory Compliance,John Johnson,Senior Associate,4.201195221735329,440.0,1848.5258975635447,False
239,37,Court Appearance - Regulatory Compliance,John Smith,Associate,2.7404900993190138,330.0,904.3617327752745,False
240,37,Drafting - Regulatory Compliance,Bob Smith,Senior Associate,6.596953400807697,440.0,2902.6594963553866,False
241,37,Court Appearance - Regulatory Compliance,Bob Smith,Paralegal,4.108750657271361,220.0,903.9251445996994,False
242,37,Research - Regulatory Compliance,Bob Johnson,Partner,1.202171240586305,550.0,661.1941823224678,False
243,37,Document Review - Regulatory Compliance,John Brown,Paralegal,3.31062897077982,220.0,728.3383735715604,False
244,37,Document Review - Regulatory Compliance,Alice Smith,Associate,5.762152693663101,330.0,1901.5103889088232,False
245,38,Research - Regulatory Compliance,John Brown,Partner,1.4791039045651773,450.0,665.5967570543297,False
246,38,Court Appearance - Regulatory Compliance,John Johnson,Senior Associate,3.032060267616226,360.0,1091.5416963418413,False
247,38,Court Appearance - Regulatory Compliance,John Brown,Paralegal,2.779337856520335,180.0,500.2808141736603,False
248,38,Court Appearance - Regulatory Compliance,John Williams,Senior Associate,5.040611550539425,360.0,1814.620158194193,False
249,38,Document Review - Regulatory Compliance,Jane Smith,Paralegal,1.2145892906898617,180.0,218.62607232417508,False
250,38,Document Review - Regulatory Compliance,John Brown,Paralegal,5.166955820760224,180.0,930.0520477368403,False
251,38,Court Appearance - Regulatory Compliance,John Williams,Senior Associate,3.751089677820458,360.0,1350.3922840153648,False
252,38,Drafting - Regulatory Compliance,John Brown,Paralegal,2.2235674938881687,180.0,400.24214889987036,False
253,38,Document Review - Regulatory Compliance,Jane Johnson,Partner,2.5264430728948293,450.0,1136.8993828026732,False
254,38,Court Appearance - Regulatory Compliance,Jane Brown,Associate,6.001577935380185,270.0,1620.42604255265,False
255,39,Research - Patent Filing,Jane Johnson,Associate,6.061949790772245,360.0,2182.301924678008,False
256,39,Research - Patent Filing,Jane Williams,Partner,5.098784314493572,600.0,3059.270588696143,False
257,39,Research - Patent Filing,John Johnson,Partner,34.21611818039386,600.0,20529.67090823632,True
258,39,Drafting - Patent Filing,John Brown,Paralegal,3.700495068980243,240.0,888.1188165552583,False
259,39,Drafting - Patent Filing,Bob Johnson,Senior Associate,6.070313219061794,480.0,2913.7503451496614,False
260,39,Drafting - Patent Filing,Jane Smith,Associate,4.2150935011697825,360.0,1517.4336604211217,False
261,40,Research - Litigation,John Smith,Paralegal,1.2699548914001797,180.0,228.59188045203234,False
262,40,Research - Litigation,Alice Brown,Senior Associate,1.115074299849267,360.0,401.42674794573617,False
263,40,Court Appearance - Litigation,Alice Johnson,Senior Associate,2.240155907518381,360.0,806.4561267066172,False
264,40,Court Appearance - Litigation,Bob Smith,Partner,5.152076163240513,450.0,2318.4342734582306,False
265,40,Research - Litigation,Bob Smith,Partner,1.8500592051168745,450.0,832.5266423025935,False
266,40,Drafting - Litigation,Bob Smith,Paralegal,7.6934006336610015,180.0,1384.8121140589803,False
267,40,Drafting - Litigation,Alice Williams,Senior Associate,2.8277535972020895,360.0,1017.9912949927523,False
268,40,Court Appearance - Litigation,Jane Johnson,Partner,1.999915399513624,450.0,899.9619297811308,False
269,40,Client Meeting - Litigation,Bob Smith,Senior Associate,4.870461032071064,360.0,1753.3659715455829,False
270,40,Drafting - Litigation,Jane Johnson,Associate,7.15894006858218,270.0,1932.9138185171887,False
271,41,Court Appearance - Litigation,Alice Smith,Senior Associate,4.155089184779156,440.0,1828.2392413028285,False
272,41,Research - Litigation,Jane Brown,Paralegal,1.7860139993169257,220.0,392.92307984972365,False
273,41,Client Meeting - Litigation,Alice Smith,Paralegal,45.10797984665915,220.0,9923.755566265012,True
