line_item_id,invoice_id,description,timekeeper_name,timekeeper_title,hours,rate,amount,is_flagged
129,20,Court Appearance - Contract Review,Jane Smith,Partner,7.749419812246933,400.0,3099.7679248987733,False
130,20,Client Meeting - Contract Review,Bob Brown,Partner,27.959217445079585,400.0,11183.686978031834,True
131,20,Drafting - Contract Review,Jane Brown,Associate,7.120127196788269,240.0,1708.8305272291846,False
132,20,Document Review - Contract Review,Bob Williams,Partner,1.807426436661094,400.0,722.9705746644375,False
133,20,Document Review - Contract Review,Jane Williams,Senior Associate,36.688875091748066,320.0,11740.44002935938,True
134,20,Court Appearance - Contract Review,John Williams,Paralegal,0.6499249023154609,160.0,103.98798437047374,False
135,21,Court Appearance - M&A,Jane Smith,Senior Associate,4.112412316042292,480.0,1973.9579117003,False
136,21,Research - M&A,Bob Williams,Associate,7.888785529479242,360.0,2839.962790612527,False
137,21,Document Review - M&A,Bob Brown,Partner,2.691815823724147,600.0,1615.0894942344883,False
138,21,Research - M&A,Alice Williams,Senior Associate,5.740422169034293,480.0,2755.4026411364607,False
139,21,Document Review - M&A,Alice Williams,Associate,5.354053654310597,360.0,1927.459315551815,False
140,21,Court Appearance - M&A,Jane Brown,Paralegal,3.253226121835844,240.0,780.7742692406025,False
141,22,Drafting - M&A,Jane Williams,Paralegal,1.6422504880034117,160.0,262.7600780805459,False
142,22,Court Appearance - M&A,John Williams,Paralegal,1.6211586865707592,160.0,259.38538985132146,False
143,22,Court Appearance - M&A,Bob Williams,Associate,1.8768036829587416,240.0,450.432883910098,False
144,22,Court Appearance - M&A,Jane Brown,Associate,6.487097153805239,240.0,1556.9033169132574,False
145,22,Drafting - M&A,John Williams,Associate,6.084187434601371,240.0,1460.204984304329,False
146,22,Drafting - M&A,Jane Williams,Partner,2.0869409347040353,400.0,834.7763738816141,False
147,22,Client Meeting - M&A,Bob Williams,Associate,6.231606267222111,240.0,1495.5855041333068,False
148,22,Court Appearance - M&A,Bob Johnson,Associate,2.1165376652763364,240.0,507.9690396663207,False
149,22,Research - M&A,Alice Brown,Associate,3.5643828717107695,240.0,855.4518892105847,False
150,23,Drafting - Patent Filing,Jane Brown,Senior Associate,6.74781002872366,400.0,2699.124011489464,False
151,23,Court Appearance - Patent Filing,John Smith,Senior Associate,1.0371260664386357,400.0,414.85042657545426,False
152,23,Research - Patent Filing,Jane Williams,Paralegal,6.702336892921058,200.0,1340.4673785842115,False
153,23,Court Appearance - Patent Filing,Jane Brown,Partner,6.450552105392202,500.0,3225.276052696101,False
154,23,Drafting - Patent Filing,Bob Smith,Paralegal,27.699611754664883,200.0,5539.922350932977,True
155,23,Research - Patent Filing,Alice Brown,Senior Associate,3.064676665062749,400.0,1225.8706660250996,False
156,23,Drafting - Patent Filing,John Williams,Associate,1.7226884189285072,300.0,516.8065256785521,False
157,23,Client Meeting - Patent Filing,Jane Williams,Partner,4.57667484364369,500.0,2288.337421821845,False
158,23,Client Meeting - Patent Filing,Alice Williams,Partner,5.985870287468353,500.0,2992.9351437341766,False
159,23,Court Appearance - Patent Filing,Alice Williams,Paralegal,37.57651684823935,200.0,7515.303369647871,True
160,24,Court Appearance - Regulatory Compliance,Jane Williams,Associate,5.618270966263128,360.0,2022.5775478547262,False
161,24,Document Review - Regulatory Compliance,Bob Williams,Partner,37.1732275460437,600.0,22303.936527626218,True
162,24,Research - Regulatory Compliance,Jane Johnson,Paralegal,20.51958455932464,240.0,4924.700294237914,True
163,24,Court Appearance - Regulatory Compliance,Jane Smith,Senior Associate,1.0621156959286564,480.0,509.81553404575504,False
164,25,Document Review - Regulatory Compliance,Bob Brown,Paralegal,7.938246918532357,220.0,1746.4143220771186,False
165,25,Drafting - Regulatory Compliance,Bob Johnson,Partner,3.0240662604106694,550.0,1663.2364432258682,False
166,25,Drafting - Regulatory Compliance,John Williams,Senior Associate,1.8514883069951333,440.0,814.6548550778587,False
167,25,Drafting - Regulatory Compliance,Bob Brown,Associate,5.811272993794051,330.0,1917.720087952037,False
168,25,Research - Regulatory Compliance,Alice Smith,Associate,2.5584198555037276,330.0,844.2785523162302,False
169,25,Document Review - Regulatory Compliance,John Brown,Paralegal,33.94202505715408,220.0,7467.245512573898,True
170,25,Drafting - Regulatory Compliance,Jane Williams,Associate,7.12972528271418,330.0,2352.8093432956794,False
171,25,Client Meeting - Regulatory Compliance,Alice Smith,Senior Associate,1.5537165299206217,440.0,683.6352731650735,False
172,26,Document Review - Litigation,Jane Williams,Senior Associate,3.1756057614962527,440.0,1397.266535058351,False
173,26,Research - Litigation,Bob Williams,Associate,44.409867140248,330.0,14655.25615628184,True
174,26,Court Appearance - Litigation,Alice Williams,Senior Associate,2.1616970516706266,440.0,951.1467027350757,False
175,27,Research - Contract Review,Bob Smith,Senior Associate,2.6574830399104137,360.0,956.693894367749,False
176,27,Client Meeting - Contract Review,John Brown,Senior Associate,4.288944914391838,360.0,1544.0201691810616,False
177,27,Research - Contract Review,John Smith,Paralegal,5.400752970972354,180.0,972.1355347750236,False
178,27,Court Appearance - Contract Review,Bob Smith,Senior Associate,0.8770918284490408,360.0,315.7530582416547,False
179,27,Drafting - Contract Review,Alice Smith,Paralegal,6.261098828613456,180.0,1126.997789150422,False
180,27,Drafting - Contract Review,John Williams,Senior Associate,1.4705722933165137,360.0,529.406025593945,False
181,27,Research - Contract Review,John Johnson,Associate,1.2534878035418169,270.0,338.44170695629055,False
182,28,Court Appearance - Contract Review,Jane Johnson,Associate,2.243097662355215,330.0,740.2222285772209,False
183,28,Court Appearance - Contract Review,Jane Brown,Partner,3.0468394284896414,550.0,1675.7616856693028,False
184,28,Research - Contract Review,Bob Brown,Paralegal,2.6416988645609685,220.0,581.1737502034131,False
185,28,Drafting - Contract Review,John Smith,Associate,5.504107896445868,330.0,1816.3556058271365,False
186,28,Drafting - Contract Review,Bob Johnson,Paralegal,7.110562547008366,220.0,1564.3237603418406,False
187,28,Client Meeting - Contract Review,Bob Brown,Associate,2.6856870407153384,330.0,886.2767234360616,False
188,28,Research - Contract Review,Bob Johnson,Senior Associate,2.730447488641028,440.0,1201.3968950020524,False
189,29,Research - Litigation,John Brown,Paralegal,3.363509784591634,220.0,739.9721526101595,False
190,29,Client Meeting - Litigation,Alice Brown,Paralegal,1.8721556358734386,220.0,411.8742398921565,False
191,29,Document Review - Litigation,John Johnson,Associate,6.747990444700489,330.0,2226.8368467511614,False
192,29,Document Review - Litigation,John Williams,Senior Associate,2.4499269635996264,440.0,1077.9678639838355,False
193,29,Document Review - Litigation,John Smith,Senior Associate,6.6463451753174025,440.0,2924.391877139657,False
194,29,Document Review - Litigation,Alice Smith,Senior Associate,2.3991417420927155,440.0,1055.622366520795,False
195,30,Document Review - Regulatory Compliance,Bob Williams,Associate,7.294422742220673,330.0,2407.159504932822,False
196,30,Court Appearance - Regulatory Compliance,Jane Brown,Associate,7.829845758354876,330.0,2583.849100257109,False
197,30,Document Review - Regulatory Compliance,Bob Smith,Partner,2.2943204312328165,550.0,1261.876237178049,False
198,30,Client Meeting - Regulatory Compliance,Bob Smith,Associate,6.62453567158001,330.0,2186.096771621403,False
199,30,Client Meeting - Regulatory Compliance,Alice Williams,Paralegal,5.238439938197579,220.0,1152.4567864034673,False
200,31,Research - Contract Review,Jane Johnson,Associate,20.788968489769974,360.0,7484.028656317191,True
201,31,Drafting - Contract Review,Alice Johnson,Paralegal,5.695547854316247,240.0,1366.9314850358994,False
202,31,Research - Contract Review,Bob Brown,Paralegal,6.584699323229454,240.0,1580.327837575069,False
203,31,Client Meeting - Contract Review,Jane Johnson,Associate,4.609569160298072,360.0,1659.444897707306,False
204,32,Document Review - M&A,John Smith,Senior Associate,4.002509317762567,440.0,1761.1040998155295,False
205,32,Research - M&A,Bob Smith,Partner,0.6196074006213275,550.0,340.7840703417301,False
206,32,Document Review - M&A,Bob Brown,Senior Associate,2.49687551222555,440.0,1098.625225379242,False
207,33,Drafting - M&A,Bob Williams,Associate,4.4544581483992065,360.0,1603.6049334237143,False
208,33,Research - M&A,Bob Brown,Paralegal,4.07212969617434,240.0,977.3111270818415,False
209,33,Research - M&A,Jane Johnson,Paralegal,2.126524227096353,240.0,510.36581450312474,False
210,33,Research - M&A,Bob Williams,Associate,7.79230048738189,360.0,2805.2281754574806,False
211,33,Drafting - M&A,Alice Johnson,Senior Associate,5.522810325879675,480.0,2650.948956422244,False
212,33,Court Appearance - M&A,Jane Johnson,Paralegal,6.783301686843866,240.0,1627.9924048425278,False
213,33,Client Meeting - M&A,John Williams,Senior Associate,1.4536740103309818,480.0,697.7635249588712,False
214,33,Research - M&A,Jane Brown,Paralegal,2.1661144100732366,240.0,519.8674584175768,False
215,33,Document Review - M&A,John Smith,Senior Associate,6.708030995679585,480.0,3219.854877926201,False
216,33,Court Appearance - M&A,Bob Johnson,Paralegal,2.2372155452878917,240.0,536.931730869094,False
217,34,Drafting - Litigation,Alice Johnson,Paralegal,3.0676091010889808,180.0,552.1696381960165,False
218,34,Court Appearance - Litigation,Jane Williams,Paralegal,2.4140280754363306,180.0,434.5250535785395,False
219,34,Client Meeting - Litigation,Jane Williams,Partner,7.758422898745419,450.0,3491.2903044354384,False
220,34,Research - Litigation,Alice Smith,Paralegal,1.9487790623650398,180.0,350.78023122570715,False
221,34,Document Review - Litigation,Jane Brown,Senior Associate,6.839520379634989,360.0,2462.227336668596,False
222,34,Client Meeting - Litigation,Alice Williams,Paralegal,5.223789727042723,180.0,940.2821508676901,False
223,34,Court Appearance - Litigation,Alice Brown,Partner,4.6024485657447345,450.0,2071.1018545851307,False
224,34,Court Appearance - Litigation,Bob Williams,Paralegal,7.301584018175595,180.0,1314.285123271607,False
225,35,Court Appearance - Regulatory Compliance,Alice Smith,Associate,5.232502325046424,360.0,1883.7008370167125,False
226,35,Client Meeting - Regulatory Compliance,Jane Williams,Partner,1.2347927970480994,600.0,740.8756782288597,False
227,35,Document Review - Regulatory Compliance,John Williams,Associate,3.8721745311782256,360.0,1393.9828312241611,False
228,35,Drafting - Regulatory Compliance,John Williams,Partner,7.576747728420861,600.0,4546.048637052517,False
229,35,Research - Regulatory Compliance,Bob Brown,Partner,6.291463576281395,600.0,3774.8781457688374,False
230,35,Document Review - Regulatory Compliance,Alice Smith,Senior Associate,4.766632630352662,480.0,2287.983662569278,False
231,36,Research - Contract Review,Bob Johnson,Paralegal,0.6971517035964782,220.0,153.3733747912252,False
232,36,Court Appearance - Contract Review,Alice Johnson,Associate,3.565708722564662,330.0,1176.6838784463384,False
233,36,Research - Contract Review,Bob Brown,Partner,1.0410852482432749,550.0,572.5968865338011,False
234,37,Research - Contract Review,Alice Johnson,Paralegal,0.5480765576308537,180.0,98.65378037355367,False
235,37,Client Meeting - Contract Review,John Brown,Partner,3.0120114158827356,450.0,1355.405137147231,False
236,37,Client Meeting - Contract Review,Alice Brown,Senior Associate,5.224038513468199,360.0,1880.6538648485516,False
237,37,Court Appearance - Contract Review,Alice Brown,Paralegal,0.7966541289404095,180.0,143.39774320927373,False
238,37,Document Review - Contract Review,Alice Brown,Senior Associate,5.723889573363863,360.0,2060.6002464109906,False
239,37,Drafting - Contract Review,Bob Brown,Senior Associate,3.624989614392724,360.0,1304.9962611813808,False
240,38,Drafting - Patent Filing,Bob Johnson,Senior Associate,4.966482521402695,440.0,2185.252309417186,False
241,38,Research - Patent Filing,Bob Williams,Associate,5.840156579274243,330.0,1927.2516711605003,False
242,38,Client Meeting - Patent Filing,Bob Johnson,Partner,0.7236708060381554,550.0,398.01894332098544,False
243,38,Research - Patent Filing,Alice Brown,Associate,1.2940910795777831,330.0,427.05005626066844,False
244,38,Court Appearance - Patent Filing,Bob Williams,Paralegal,7.060265933661562,220.0,1553.2585054055435,False
245,38,Client Meeting - Patent Filing,John Brown,Associate,4.616659131491029,330.0,1523.4975133920395,False
246,38,Document Review - Patent Filing,Bob Williams,Senior Associate,4.905208866444058,440.0,2158.2919012353855,False
247,39,Document Review - Regulatory Compliance,Bob Brown,Senior Associate,22.529000948461352,440.0,9912.760417322996,True
248,39,Drafting - Regulatory Compliance,Bob Johnson,Partner,2.799748284726733,550.0,1539.8615565997031,False
249,39,Drafting - Regulatory Compliance,Bob Johnson,Paralegal,2.336491125744115,220.0,514.0280476637054,False
250,39,Document Review - Regulatory Compliance,John Williams,Partner,42.902930777158,550.0,23596.611927436898,True
251,39,Drafting - Regulatory Compliance,Jane Johnson,Associate,4.42486189843927,330.0,1460.204426484959,False
252,40,Drafting - Regulatory Compliance,Alice Brown,Partner,6.616367056141184,450.0,2977.365175263533,False
253,40,Client Meeting - Regulatory Compliance,Alice Williams,Partner,3.6088509415353527,450.0,1623.9829236909088,False
254,40,Client Meeting - Regulatory Compliance,Jane Johnson,Senior Associate,5.538882828094091,360.0,1993.9978181138729,False
255,41,Drafting - Contract Review,John Williams,Partner,2.207865644127785,550.0,1214.3261042702816,False
256,41,Drafting - Contract Review,Jane Johnson,Partner,7.327194194592751,550.0,4029.9568070260134,False
257,41,Document Review - Contract Review,Alice Johnson,Associate,5.58076152269053,330.0,1841.6513024878748,False
258,41,Court Appearance - Contract Review,Alice Brown,Partner,6.711079120211284,550.0,3691.0935161162065,False
259,42,Court Appearance - Regulatory Compliance,Jane Brown,Partner,6.952526750310173,600.0,4171.516050186104,False
260,42,Drafting - Regulatory Compliance,Alice Johnson,Partner,7.150166825805417,600.0,4290.100095483251,False
261,42,Client Meeting - Regulatory Compliance,Bob Williams,Partner,4.749502051720559,600.0,2849.7012310323353,False
262,43,Client Meeting - Regulatory Compliance,Alice Brown,Partner,36.33590791101885,450.0,16351.158559958483,True
263,43,Research - Regulatory Compliance,Jane Smith,Associate,2.371183100573659,270.0,640.2194371548879,False
264,43,Client Meeting - Regulatory Compliance,Alice Smith,Associate,7.523904915435848,270.0,2031.454327167679,False
265,44,Client Meeting - M&A,Bob Smith,Associate,7.154881462487436,330.0,2361.110882620854,False
266,44,Drafting - M&A,Alice Brown,Associate,3.666373842785937,330.0,1209.9033681193594,False
267,44,Client Meeting - M&A,John Smith,Senior Associate,3.3650506873539032,440.0,1480.6223024357175,False
268,44,Court Appearance - M&A,Jane Smith,Partner,5.109588303882852,550.0,2810.2735671355686,False
269,44,Court Appearance - M&A,Alice Williams,Senior Associate,2.121872531023418,440.0,933.6239136503038,False
270,44,Court Appearance - M&A,Bob Brown,Paralegal,0.5277007830669596,220.0,116.09417227473111,False
271,44,Client Meeting - M&A,Jane Brown,Senior Associate,5.830472564538488,440.0,2565.407928396935,False
272,45,Drafting - Patent Filing,Bob Johnson,Associate,6.525662932388826,240.0,1566.1591037733183,False
273,45,Client Meeting - Patent Filing,Alice Williams,Associate,5.621076730632044,240.0,1349.0584153516907,False
274,45,Document Review - Patent Filing,Bob Smith,Associate,3.8465521027230265,240.0,923.1725046535264,False
275,45,Drafting - Patent Filing,Jane Johnson,Associate,6.9853888586960196,240.0,1676.4933260870448,False
